GR_VR,gr_vr_translated,age_at_sale,mileage,SALES_RES,registration_date,sales_date
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.25,27744,56.7%,01Jan2016,10Apr2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.16,72970,36.5%,01Aug2015,08Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.08,76005,36.3%,01Aug2015,05Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.25,21861,57.3%,01Jan2016,10Apr2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.95,40492,38.5%,10Nov2016,12Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.90,50078,51.2%,01Dec2015,30Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.92,58317,35.1%,01Aug2015,31Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.70,47259,62.3%,01Dec2015,24Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.62,59176,36.1%,01Nov2015,23Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.23,72924,39.7%,01Jul2015,08Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.87,71590,48.4%,01Jul2015,28Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,34.26,45378,27.5%,01Nov2015,11Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.51,38033,44.8%,01Nov2015,17Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.72,147493,28.2%,01Oct2015,25Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.62,67051,46.8%,01Jul2017,20Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.82,26980,49.3%,01Nov2015,28Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.51,12585,43.6%,01Nov2015,16Feb2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.61,79827,42.4%,01Aug2015,21Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.85,66368,36.1%,01Aug2015,29Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.33,102329,32.9%,01Aug2015,13Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.66,47180,38.6%,01Aug2015,23Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.85,56290,39.0%,01Aug2015,29Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.59,71648,36.1%,01Aug2015,21Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.85,3946,53.8%,01Aug2017,29Aug2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.15,70215,41.9%,01Jun2015,07Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.77,69446,29.3%,01Aug2015,26Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.07,76350,39.8%,01Oct2015,05Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.38,87092,36.0%,01Aug2015,14Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.23,63755,39.4%,01Jul2015,08Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.25,37734,48.0%,01Jul2015,09Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.61,67996,35.5%,01Jul2015,20Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,48.82,51439,38.0%,10Dec2015,07Jan2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.89,61138,48.1%,01Jul2015,28Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.52,52148,41.0%,01Jul2015,17Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.64,45327,40.5%,01Oct2015,23Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.77,36853,47.2%,01Jul2017,26Aug2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.16,79730,41.0%,01Nov2015,09Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,21.28,50522,41.8%,01Jun2016,12Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.15,23734,50.9%,01Apr2016,07Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.79,71928,43.4%,01Apr2015,26Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.43,33468,49.6%,01Mar2015,15May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.66,22497,49.2%,01Mar2016,21Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.79,111720,41.0%,01Apr2017,27Aug2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.69,23262,53.5%,01Jan2016,24Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.08,40121,41.9%,02Nov2015,07Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.93,29204,45.5%,01Aug2017,30Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.84,10000,52.8%,30May2017,25Jan2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.05,78211,37.8%,01Mar2015,03Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,35.44,13066,40.7%,01Mar2015,14Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.33,28336,50.9%,01Aug2017,12Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,35.44,34530,38.5%,01Mar2015,14Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.74,51172,44.8%,01Mar2015,24Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,35.67,73798,38.1%,23Mar2015,15Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.13,38848,52.6%,01Mar2015,06Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.07,35890,50.3%,01Aug2017,04Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.93,56303,40.7%,21Apr2015,20Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.69,53036,38.0%,01Mar2015,24May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,23.90,79155,38.3%,01Nov2016,31Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.52,59282,51.9%,01Jul2015,17Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.56,85801,42.0%,03Jan2017,23Jan2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.70,39827,53.3%,01Oct2015,24Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,13.93,34369,50.3%,01Jul2016,30Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.87,56796,46.1%,01Aug2016,28Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.93,36169,52.4%,01Dec2015,31Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.61,58849,44.8%,01Jul2015,20Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.46,50875,41.7%,01Feb2016,17Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.64,33075,38.9%,01Apr2016,21Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.21,17545,51.6%,01Dec2015,09May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.23,26295,55.7%,01Jan2016,10Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.52,31227,39.0%,01Jan2017,20Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,21.64,19435,47.3%,01Dec2015,21Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.10,68113,39.9%,01Dec2015,06Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.03,105561,40.9%,01May2016,05Jul2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.66,35543,48.4%,01Nov2016,23Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.52,67257,44.7%,01Oct2015,19Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.15,39100,42.3%,01Nov2015,08Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,44.62,50829,45.3%,01Sep2015,24May2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.95,25656,38.5%,10Nov2016,12Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.43,65896,38.8%,01Aug2015,16Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.52,77764,41.0%,01Aug2015,19Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.16,86676,40.8%,01Jul2015,07Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.39,56226,41.6%,01Jul2015,13Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.25,54548,46.8%,01Jul2015,09Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,13.21,19825,52.6%,01Aug2017,08Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.82,37793,36.5%,01May2017,26Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.28,18286,51.5%,01May2017,10Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.11,23202,48.4%,01Apr2017,06Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.44,7373,56.6%,01Dec2016,17Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.36,16209,48.3%,01Jan2017,15Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.26,70332,35.0%,01Aug2015,11Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.48,13152,52.0%,01Nov2017,16Feb2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.85,29435,41.7%,02Nov2015,31May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.84,20585,55.0%,01Nov2016,29Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.75,51165,47.4%,02Nov2015,28May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.30,31909,47.4%,01Sep2016,12Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.85,126477,38.7%,01Oct2016,30Oct2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.30,37478,48.0%,01Jul2015,10Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.72,49559,43.2%,01Aug2015,23Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.02,29138,47.8%,01Apr2015,03Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,11.34,3501,52.2%,01Oct2016,12Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,20.07,34499,49.9%,20Oct2016,24Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.02,32975,46.7%,01Dec2015,03Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,34.56,48550,42.9%,01Oct2016,21Aug2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.51,35000,50.4%,08Feb2017,28Jul2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,34.66,38750,58.4%,18Oct2016,10Sep2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.59,29530,46.2%,01Aug2016,20Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,22.75,58723,38.2%,01May2016,26Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.79,74677,42.2%,01Nov2016,28Nov2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.64,30280,45.0%,01Jan2017,23Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,13.70,16110,53.9%,01May2017,23Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.49,28201,52.0%,01May2016,17Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.87,72565,46.4%,01Jun2018,28Sep2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.23,53876,44.7%,01Jun2016,09Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.10,45663,42.2%,01Mar2015,04Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.02,88459,41.7%,10May2016,13Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.64,38399,45.5%,01Jun2016,21Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.92,103771,44.4%,01Apr2017,31Aug2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,35.80,62240,46.2%,17Oct2017,13Oct2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.92,56826,51.3%,01Jan2016,31Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.10,29175,44.9%,01Mar2015,05Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.59,57712,41.6%,01Mar2015,20Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.18,65818,37.2%,01Mar2015,07Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.34,59277,44.3%,01May2015,13Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.90,30547,37.7%,01Feb2016,31Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.74,81996,37.3%,01Mar2015,24Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.49,57275,45.4%,01Apr2015,17Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.90,24638,49.2%,01Jan2016,01Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.10,95780,35.4%,29May2015,03Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.07,19429,52.5%,01Dec2015,04Apr2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.21,16768,41.7%,01Dec2015,09Mar2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.46,22090,59.1%,08Feb2017,25Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,42.26,110007,38.4%,01May2016,11Nov2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.46,46388,47.0%,01Nov2015,18May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.46,47470,46.1%,01Nov2016,18May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.79,64641,46.8%,01Nov2015,28May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.62,46735,28.6%,01Nov2015,23Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.79,43580,47.7%,01Nov2015,28May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.48,21035,48.7%,01Mar2015,16Jun2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.51,75924,46.5%,01Oct2015,19Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.59,35907,45.0%,01Sep2016,21Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.72,50118,44.2%,01Oct2015,23Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.98,88946,45.6%,01Oct2015,03May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.89,68935,41.5%,01Oct2015,28Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,13.31,7939,52.7%,01Jun2017,12Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.72,58839,45.4%,01Oct2015,23Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.64,32129,42.3%,01Aug2016,21Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.18,48188,56.3%,01Oct2015,06Jan2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.43,52410,36.1%,01Jun2017,15Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.21,7535,48.5%,01Nov2015,07Feb2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,23.34,1570,53.6%,01Oct2015,12Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,34.75,51563,45.8%,01Oct2015,26Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,60.26,104778,42.8%,18Sep2015,29Sep2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.74,42445,44.6%,01Aug2015,26Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.11,50834,37.7%,01Aug2015,06Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.90,68864,38.2%,01Jul2015,30Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.59,62324,42.2%,01Jun2017,20Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.85,38317,41.4%,01Oct2017,27Feb2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.90,41317,41.9%,01Aug2015,30Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.72,81472,38.2%,26May2015,17Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,42.23,67188,41.6%,01Aug2015,09Feb2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.56,40516,43.2%,01Sep2016,20Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,23.31,60980,44.0%,01Mar2015,09Feb2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.18,47022,35.3%,01Mar2015,07Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.57,42625,45.6%,01Aug2015,19Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.95,70999,44.1%,01Mar2015,31Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.59,40560,46.3%,01Mar2015,19Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.97,15819,55.7%,01Oct2015,30Jan2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.67,159595,33.0%,01May2016,24Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.03,43299,37.7%,01Jun2015,03Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.61,100469,40.0%,01Mar2015,20Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.80,54674,45.9%,01Jul2015,26Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.11,48587,49.2%,01Apr2015,06Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.07,16206,49.5%,01Oct2017,04Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.54,102526,48.9%,01Aug2015,18Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.07,28655,49.1%,01Oct2017,04Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.21,36628,54.1%,01Jul2015,08Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,36.79,81738,53.4%,01May2016,28May2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.44,29875,47.3%,01Oct2015,17May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.46,21957,48.2%,01Dec2016,15Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.33,64002,50.0%,01Mar2015,12Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,29.90,62598,43.9%,01Mar2015,29Aug2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.31,58228,41.8%,01Jul2015,11Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.05,54957,45.0%,01Mar2015,03Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.87,73582,47.7%,01Aug2018,28Sep2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,27.11,43772,44.5%,01Jul2015,05Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.57,76125,39.7%,01Aug2015,20Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.59,29330,45.0%,01Sep2016,21Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,41.25,53776,41.7%,01Aug2015,10Jan2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.62,93514,32.5%,01Aug2015,22Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.13,81957,36.0%,01Jul2015,06Sep2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.02,17182,52.9%,01May2018,02Aug2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.07,12479,49.3%,01Oct2017,04Dec2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.87,21973,54.0%,01Oct2015,27Jan2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.97,20845,53.4%,01Oct2015,30Jan2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.02,26372,48.1%,01Jan2017,04Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.15,60925,36.6%,01Nov2015,08Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.92,44650,32.3%,01Nov2015,01Aug2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.85,43158,41.4%,01Dec2015,28Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.85,5654,54.2%,01Aug2017,29Aug2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.03,23441,47.0%,01Aug2016,03Dec2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.25,32957,53.9%,01Dec2015,10May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.48,49678,45.8%,01Dec2015,17May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.05,17488,47.9%,01Jun2016,03Nov2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.41,18344,41.7%,01Jan2016,14Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,49.57,84540,39.1%,20Jun2016,10Aug2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.10,52548,41.5%,01Apr2016,05Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,20.16,39432,49.9%,20Oct2016,27Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,46.39,52000,26.8%,13Oct2016,28Aug2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.48,47602,45.9%,01Feb2016,18Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.90,57433,45.8%,01Jun2016,29Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,33.08,50693,39.8%,01Jul2015,05Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.79,66015,45.1%,01Nov2015,28May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,31.05,36201,39.0%,01Nov2015,05Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,32.62,56888,32.6%,01Nov2015,23Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.61,59600,52.8%,13Oct2016,03Feb2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.85,31694,50.0%,01Dec2015,28Apr2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.84,14730,60.9%,01Jan2016,28Apr2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.70,20445,48.6%,01Dec2015,24May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,25.70,40844,44.1%,01Jan2016,23Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.02,32873,48.5%,01Dec2015,03Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.51,38293,47.3%,01Apr2016,18Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.05,62328,46.4%,01Feb2016,05Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.72,95823,44.8%,01Apr2017,25Aug2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,39.34,84064,35.2%,01Aug2015,13Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,28.20,34548,43.7%,07Nov2016,17Mar2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,9.34,8259,69.5%,19Oct2016,31Jul2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.74,33796,52.0%,20Oct2016,14Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.15,91278,38.1%,01Apr2016,09May2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.05,16357,44.6%,01May2016,03Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,47.74,64987,41.3%,06Oct2016,01Oct2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,37.48,76925,42.5%,01May2016,18Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.00,21090,48.8%,01Nov2016,04May2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,16.26,33758,52.9%,03Feb2017,14Jun2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.23,17526,43.6%,01Aug2016,09Oct2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.79,30198,48.3%,01Oct2016,27Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.64,17557,38.5%,01Dec2016,23Jul2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,14.00,19316,50.3%,01Feb2017,04Apr2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,19.11,29325,49.5%,11Aug2017,17Mar2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,38.23,41806,37.0%,01Aug2015,10Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,12.69,25492,46.8%,01Oct2017,23Oct2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,13.38,10573,51.5%,01Oct2017,13Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,15.54,20473,43.7%,01Oct2017,18Jan2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,30.92,72986,41.3%,01Mar2015,29Sep2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,35.54,34220,39.5%,01Mar2015,17Feb2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,26.52,57861,48.4%,01Mar2015,18May2017
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,24.66,36416,48.4%,01Nov2016,23Nov2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,17.31,29750,47.9%,12Jan2018,24Jun2019
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.72,22031,50.9%,01Sep2016,26Mar2018
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,40.85,100647,38.2%,22Sep2016,20Feb2020
245,SKODA|SKODA FABIA DIESEL 2014|DIESEL,18.33,56981,47.7%,19Jan2017,01Aug2018
